,,"(0,)","(1,)",,,,,,"(0,)","(2,)",,,,,,"(0,)","(1, 2)",,,,,,"(1,)","(0,)",,,,,,"(1,)","(2,)",,,,,,"(1,)","(0, 2)",,,,,,"(2,)","(0,)",,,,,,"(2,)","(1,)",,,,,,"(2,)","(0, 1)",,,,,,"(0, 1)","(2,)",,,,,,"(0, 2)","(1,)",,,,,,"(1, 2)","(0,)",,,,,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,39,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,24,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,16,16,1,7,2,8,,4,0,0,0,4,0,,16,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,14,16,1,6,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,38,,,,,,13,16,1,7,2,7,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,26,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,34,40,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,39,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,15,16,1,6,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,40,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,26,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,40,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,39,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,24,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,40,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,24,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,33,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,26,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,38,41,,,,,,13,16,1,7,2,8,,4,0,0,0,4,0,,13,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,36,41,,,,,,12,16,1,7,2,8,,4,0,0,0,4,0,,12,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,15,16,1,7,2,8,,4,0,0,0,4,0,,15,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,8,1,25,1,4,
4,0,0,0,4,0,,4,6,,,,,,4,6,,,,,,28,0,0,0,28,0,,10,0,,,,,,37,41,,,,,,14,16,1,7,2,8,,4,0,0,0,4,0,,14,16,,,,,,1,2,,,,,,0,1,1,0,1,1,,1,9,1,24,1,3,
